user_id
STUD0014777
STUD0014659
STUD0014112
STUD0014534
STUD0014694
STUD0014485
STUD0014326
STUD0014152
STUD0014416
STUD0014502
STUD0014521
STUD0014461
STUD0014629
STUD0013922
STUD0014953
STUD0014994
STUD0012317
STUD0011083
STUD0014689
STUD0014566
STUD0014464
STUD0013691
STUD0014949
STUD0014488
STUD0014670
STUD0015013
STUD0014553
STUD0014183
STUD0013458
STUD0015007
STUD0014044
STUD0014406
STUD0014646
STUD0014725
STUD0014774
STUD0014919
STUD0014739
STUD0014709
STUD0014572
STUD0014667
STUD0013513
STUD0014404
STUD0014564
STUD0014535
STUD0014682
STUD0014562
STUD0013443
STUD0014211
STUD0014862
STUD0014154
STUD0013665
STUD0014890
STUD0014519
STUD0014478
STUD0013643
STUD0014429
STUD0014686
STUD0014639
STUD0013196
STUD0013944
STUD0014540
STUD0014462
STUD0012202
STUD0014767
STUD0014766
STUD0013618
STUD0013505
STUD0014732
STUD0014585
STUD0013433
STUD0013757
STUD0014707
STUD0013461
STUD0011630
STUD0013650
STUD0013960
STUD0014003
STUD0014691
STUD0014348
STUD0014360
STUD0013221
STUD0013976
STUD0014340
STUD0014196
STUD0014731
STUD0014221
STUD0014263
STUD0015035
STUD0005955
STUD0013927
STUD0013825
STUD0013274
STUD0014971
STUD0015010
STUD0014821
STUD0000350
STUD0014946
STUD0014314
STUD0000497
STUD0013923
